industry,series_id,date,openings_thousands,avg_hourly_earnings,year,month,log_openings,log_wage,post_chatgpt
Information,JTS510000000000000JOL,2015-03-01,110,34.69,2015,3,4.700480365792417,3.5464514609816584,False
Information,JTS510000000000000JOL,2015-04-01,109,34.74,2015,4,4.6913478822291435,3.5478917608129588,False
Information,JTS510000000000000JOL,2015-05-01,109,34.89,2015,5,4.6913478822291435,3.5522002551986827,False
Information,JTS510000000000000JOL,2015-06-01,113,34.94,2015,6,4.727387818712341,3.5536323047059106,False
Information,JTS510000000000000JOL,2015-07-01,125,35.0,2015,7,4.8283137373023015,3.5553480614894135,False
Information,JTS510000000000000JOL,2015-08-01,116,35.32,2015,8,4.7535901911063645,3.564449375735759,False
Information,JTS510000000000000JOL,2015-09-01,116,35.39,2015,9,4.7535901911063645,3.566429294357372,False
Information,JTS510000000000000JOL,2015-10-01,112,35.55,2015,10,4.718498871295094,3.5709401562492498,False
Information,JTS510000000000000JOL,2015-11-01,70,35.77,2015,11,4.248495242049359,3.5771095532709265,False
Information,JTS510000000000000JOL,2015-12-01,111,35.86,2015,12,4.709530201312334,3.5796224681769866,False
Information,JTS510000000000000JOL,2016-01-01,111,36.05,2016,1,4.709530201312334,3.584906863730958,False
Information,JTS510000000000000JOL,2016-02-01,94,36.28,2016,2,4.543294782270004,3.591266625246936,False
Information,JTS510000000000000JOL,2016-03-01,89,36.11,2016,3,4.48863636973214,3.5865698352893665,False
Information,JTS510000000000000JOL,2016-04-01,84,36.25,2016,4,4.430816798843313,3.590439381300684,False
Information,JTS510000000000000JOL,2016-05-01,114,36.57,2016,5,4.736198448394496,3.59922823216129,False
Information,JTS510000000000000JOL,2016-06-01,90,36.52,2016,6,4.499809670330265,3.597860055726768,False
Information,JTS510000000000000JOL,2016-07-01,80,36.62,2016,7,4.382026634673881,3.6005945392463645,False
Information,JTS510000000000000JOL,2016-08-01,79,36.77,2016,8,4.3694478524670215,3.6046822953131805,False
Information,JTS510000000000000JOL,2016-09-01,102,37.01,2016,9,4.624972813284271,3.6111881463980646,False
Information,JTS510000000000000JOL,2016-10-01,85,37.49,2016,10,4.442651256490317,3.6240742307478206,False
Information,JTS510000000000000JOL,2016-11-01,82,37.43,2016,11,4.406719247264253,3.6224725219163374,False
Information,JTS510000000000000JOL,2016-12-01,81,37.52,2016,12,4.394449154672439,3.624874124138024,False
Information,JTS510000000000000JOL,2017-01-01,88,37.54,2017,1,4.477336814478207,3.6254070311583626,False
Information,JTS510000000000000JOL,2017-02-01,70,37.63,2017,2,4.248495242049359,3.627801604605346,False
Information,JTS510000000000000JOL,2017-03-01,86,37.6,2017,3,4.454347296253507,3.6270040503958487,False
Information,JTS510000000000000JOL,2017-04-01,102,38.06,2017,4,4.624972813284271,3.6391638618680036,False
Information,JTS510000000000000JOL,2017-05-01,110,38.18,2017,5,4.700480365792417,3.6423118182976015,False
Information,JTS510000000000000JOL,2017-06-01,112,38.49,2017,6,4.718498871295094,3.6503984672956546,False
Information,JTS510000000000000JOL,2017-07-01,98,38.68,2017,7,4.584967478670572,3.6553226705850936,False
Information,JTS510000000000000JOL,2017-08-01,120,38.6,2017,8,4.787491742782046,3.653252276470785,False
Information,JTS510000000000000JOL,2017-09-01,106,38.55,2017,9,4.663439094112067,3.6519561000093383,False
Information,JTS510000000000000JOL,2017-10-01,91,38.59,2017,10,4.51085950651685,3.6529931755495273,False
Information,JTS510000000000000JOL,2017-11-01,97,38.66,2017,11,4.574710978503383,3.654805473780185,False
Information,JTS510000000000000JOL,2017-12-01,125,38.85,2017,12,4.8283137373023015,3.6597080768136565,False
Information,JTS510000000000000JOL,2018-01-01,128,38.95,2018,1,4.852030263919617,3.6622787723167574,False
Information,JTS510000000000000JOL,2018-02-01,129,39.15,2018,2,4.859812404361672,3.667400422436812,False
Information,JTS510000000000000JOL,2018-03-01,130,39.32,2018,3,4.867534450455582,3.671733295278966,False
Information,JTS510000000000000JOL,2018-04-01,177,39.45,2018,4,5.176149732573829,3.6750340472918834,False
Information,JTS510000000000000JOL,2018-05-01,128,39.62,2018,5,4.852030263919617,3.6793340412704048,False
Information,JTS510000000000000JOL,2018-06-01,133,39.82,2018,6,4.890349128221754,3.6843692986360503,False
Information,JTS510000000000000JOL,2018-07-01,148,39.79,2018,7,4.997212273764115,3.683615624438837,False
Information,JTS510000000000000JOL,2018-08-01,146,40.16,2018,8,4.983606621708336,3.6928714753834737,False
Information,JTS510000000000000JOL,2018-09-01,121,40.62,2018,9,4.795790545596741,3.7042605561522386,False
Information,JTS510000000000000JOL,2018-10-01,143,40.88,2018,10,4.962844630259907,3.7106409458954492,False
Information,JTS510000000000000JOL,2018-11-01,135,41.14,2018,11,4.90527477843843,3.716980884224811,False
Information,JTS510000000000000JOL,2018-12-01,130,41.54,2018,12,4.867534450455582,3.726656818447966,False
Information,JTS510000000000000JOL,2019-01-01,143,41.71,2019,1,4.962844630259907,3.730740908208854,False
Information,JTS510000000000000JOL,2019-02-01,138,41.73,2019,2,4.927253685157205,3.731220294603461,False
Information,JTS510000000000000JOL,2019-03-01,152,42.08,2019,3,5.0238805208462765,3.7395725684294545,False
Information,JTS510000000000000JOL,2019-04-01,114,41.82,2019,4,4.736198448394496,3.7333746940004877,False
Information,JTS510000000000000JOL,2019-05-01,129,41.98,2019,5,4.859812404361672,3.7371933143924867,False
Information,JTS510000000000000JOL,2019-06-01,130,42.01,2019,6,4.867534450455582,3.7379076851812907,False
Information,JTS510000000000000JOL,2019-07-01,151,42.23,2019,7,5.017279836814924,3.743130868945852,False
Information,JTS510000000000000JOL,2019-08-01,128,42.94,2019,8,4.852030263919617,3.759803792450635,False
Information,JTS510000000000000JOL,2019-09-01,178,42.22,2019,9,5.181783550292085,3.7428940424201746,False
Information,JTS510000000000000JOL,2019-10-01,148,42.34,2019,10,4.997212273764115,3.745732265706719,False
Information,JTS510000000000000JOL,2019-11-01,143,42.64,2019,11,4.962844630259907,3.752792779857589,False
Information,JTS510000000000000JOL,2019-12-01,141,42.69,2019,12,4.948759890378168,3.7539647007698704,False
Information,JTS510000000000000JOL,2020-01-01,130,42.86,2020,1,4.867534450455582,3.7579389900454307,False
Information,JTS510000000000000JOL,2020-02-01,138,42.93,2020,2,4.927253685157205,3.7595708822364693,False
Information,JTS510000000000000JOL,2020-03-01,121,43.07,2020,3,4.795790545596741,3.7628266990660193,False
Information,JTS510000000000000JOL,2020-04-01,118,43.79,2020,4,4.770684624465665,3.779405480813307,False
Information,JTS510000000000000JOL,2020-05-01,93,43.74,2020,5,4.532599493153256,3.778263015248622,False
Information,JTS510000000000000JOL,2020-06-01,106,43.46,2020,6,4.663439094112067,3.7718409748282835,False
Information,JTS510000000000000JOL,2020-07-01,79,44.29,2020,7,4.3694478524670215,3.790758917935107,False
Information,JTS510000000000000JOL,2020-08-01,86,44.16,2020,8,4.454347296253507,3.78781940196884,False
Information,JTS510000000000000JOL,2020-09-01,110,43.9,2020,9,4.700480365792417,3.7819143200811256,False
Information,JTS510000000000000JOL,2020-10-01,126,44.59,2020,10,4.836281906951478,3.7975096186393853,False
Information,JTS510000000000000JOL,2020-11-01,109,44.52,2020,11,4.6913478822291435,3.795938526407344,False
Information,JTS510000000000000JOL,2020-12-01,123,44.23,2020,12,4.812184355372417,3.789403291880235,False
Information,JTS510000000000000JOL,2021-01-01,170,44.38,2021,1,5.135798437050262,3.792788917504448,False
Information,JTS510000000000000JOL,2021-02-01,109,44.59,2021,2,4.6913478822291435,3.7975096186393853,False
Information,JTS510000000000000JOL,2021-03-01,107,44.03,2021,3,4.672828834461906,3.7848712197676626,False
Information,JTS510000000000000JOL,2021-04-01,128,44.39,2021,4,4.852030263919617,3.793014218845944,False
Information,JTS510000000000000JOL,2021-05-01,151,44.34,2021,5,5.017279836814924,3.7918872041881655,False
Information,JTS510000000000000JOL,2021-06-01,165,44.34,2021,6,5.10594547390058,3.7918872041881655,False
Information,JTS510000000000000JOL,2021-07-01,216,44.46,2021,7,5.375278407684165,3.7945899085360506,False
Information,JTS510000000000000JOL,2021-08-01,216,44.42,2021,8,5.375278407684165,3.7936898184662815,False
Information,JTS510000000000000JOL,2021-09-01,201,44.44,2021,9,5.303304908059076,3.7941399647714293,False
Information,JTS510000000000000JOL,2021-10-01,208,44.46,2021,10,5.337538079701318,3.7945899085360506,False
Information,JTS510000000000000JOL,2021-11-01,216,44.57,2021,11,5.375278407684165,3.7970609869584644,False
Information,JTS510000000000000JOL,2021-12-01,249,44.92,2021,12,5.517452896464707,3.8048831298702424,False
Information,JTS510000000000000JOL,2022-01-01,238,45.09,2022,1,5.472270673671475,3.8086604924329928,False
Information,JTS510000000000000JOL,2022-02-01,242,45.37,2022,2,5.488937726156687,3.8148510936758724,False
Information,JTS510000000000000JOL,2022-03-01,262,45.44,2022,3,5.568344503761097,3.816392774412896,False
Information,JTS510000000000000JOL,2022-04-01,274,45.88,2022,4,5.6131281063880705,3.82602929226117,False
Information,JTS510000000000000JOL,2022-05-01,249,46.24,2022,5,5.517452896464707,3.833845224364122,False
Information,JTS510000000000000JOL,2022-06-01,254,46.54,2022,6,5.537334267018537,3.8403121578741457,False
Information,JTS510000000000000JOL,2022-07-01,231,46.7,2022,7,5.442417710521793,3.8437441646748516,False
Information,JTS510000000000000JOL,2022-08-01,207,47.24,2022,8,5.332718793265369,3.8552409913291616,False
Information,JTS510000000000000JOL,2022-09-01,216,47.88,2022,9,5.375278407684165,3.8686978806897723,False
Information,JTS510000000000000JOL,2022-10-01,215,47.58,2022,10,5.3706380281276624,3.8624125048748117,False
Information,JTS510000000000000JOL,2022-11-01,223,47.31,2022,11,5.407171771460119,3.8567216896430567,True
Information,JTS510000000000000JOL,2022-12-01,80,47.66,2022,12,4.382026634673881,3.8640924716705958,True
Information,JTS510000000000000JOL,2023-01-01,101,47.75,2023,1,4.61512051684126,3.865979066926739,True
Information,JTS510000000000000JOL,2023-02-01,144,47.95,2023,2,4.969813299576001,3.8701588013294472,True
Information,JTS510000000000000JOL,2023-03-01,145,48.14,2023,3,4.976733742420574,3.874113432354926,True
Information,JTS510000000000000JOL,2023-04-01,146,48.06,2023,4,4.983606621708336,3.872450230308323,True
Information,JTS510000000000000JOL,2023-05-01,167,48.33,2023,5,5.117993812416755,3.8780524858569927,True
Information,JTS510000000000000JOL,2023-06-01,156,48.36,2023,6,5.049856007249537,3.878673025746592,True
Information,JTS510000000000000JOL,2023-07-01,148,48.47,2023,7,4.997212273764115,3.8809450498572846,True
Information,JTS510000000000000JOL,2023-08-01,155,48.37,2023,8,5.043425116919247,3.878879786834892,True
Information,JTS510000000000000JOL,2023-09-01,97,48.59,2023,9,4.574710978503383,3.883417748417812,True
Information,JTS510000000000000JOL,2023-10-01,101,48.68,2023,10,4.61512051684126,3.8852682681193262,True
Information,JTS510000000000000JOL,2023-11-01,150,48.92,2023,11,5.0106352940962555,3.890186310818972,True
Information,JTS510000000000000JOL,2023-12-01,141,49.1,2023,12,4.948759890378168,3.893859034800475,True
Information,JTS510000000000000JOL,2024-01-01,160,49.1,2024,1,5.075173815233827,3.893859034800475,True
Information,JTS510000000000000JOL,2024-02-01,129,49.14,2024,2,4.859812404361672,3.894673367093033,True
Information,JTS510000000000000JOL,2024-03-01,144,49.37,2024,3,4.969813299576001,3.8993429522707714,True
Information,JTS510000000000000JOL,2024-04-01,87,49.43,2024,4,4.465908118654584,3.9005575273188677,True
Information,JTS510000000000000JOL,2024-05-01,120,49.47,2024,5,4.787491742782046,3.901366425239617,True
Information,JTS510000000000000JOL,2024-06-01,108,49.71,2024,6,4.68213122712422,3.906206120106581,True
Information,JTS510000000000000JOL,2024-07-01,105,49.99,2024,7,4.653960350157523,3.911822985425479,True
Information,JTS510000000000000JOL,2024-08-01,105,50.44,2024,8,4.653960350157523,3.9207845110967185,True
Information,JTS510000000000000JOL,2024-09-01,114,50.57,2024,9,4.736198448394496,3.9233585150918917,True
Information,JTS510000000000000JOL,2024-10-01,178,51.19,2024,10,5.181783550292085,3.935544200469492,True
Information,JTS510000000000000JOL,2024-11-01,119,51.29,2024,11,4.77912349311153,3.937495801401177,True
Information,JTS510000000000000JOL,2024-12-01,105,51.28,2024,12,4.653960350157523,3.9373008126124147,True
Leisure and Hospitality,JTS700000000000000JOL,2012-01-01,453,13.34,2012,1,6.115892125483034,2.590767040487478,False
Leisure and Hospitality,JTS700000000000000JOL,2012-02-01,379,13.34,2012,2,5.937536205082426,2.590767040487478,False
Leisure and Hospitality,JTS700000000000000JOL,2012-03-01,447,13.35,2012,3,6.102558594613569,2.5915163848462583,False
Leisure and Hospitality,JTS700000000000000JOL,2012-04-01,481,13.37,2012,4,6.175867270105761,2.5930133911138515,False
Leisure and Hospitality,JTS700000000000000JOL,2012-05-01,458,13.33,2012,5,6.126869184114185,2.5900171341906173,False
Leisure and Hospitality,JTS700000000000000JOL,2012-06-01,483,13.39,2012,6,6.180016653652572,2.5945081597030812,False
Leisure and Hospitality,JTS700000000000000JOL,2012-07-01,489,13.4,2012,7,6.192362489474872,2.5952547069568657,False
Leisure and Hospitality,JTS700000000000000JOL,2012-08-01,423,13.38,2012,8,6.0473721790462776,2.5937610547000824,False
Leisure and Hospitality,JTS700000000000000JOL,2012-09-01,422,13.4,2012,9,6.045005314036012,2.5952547069568657,False
Leisure and Hospitality,JTS700000000000000JOL,2012-10-01,483,13.37,2012,10,6.180016653652572,2.5930133911138515,False
Leisure and Hospitality,JTS700000000000000JOL,2012-11-01,499,13.41,2012,11,6.212606095751519,2.596000697293587,False
Leisure and Hospitality,JTS700000000000000JOL,2012-12-01,481,13.39,2012,12,6.175867270105761,2.5945081597030812,False
Leisure and Hospitality,JTS700000000000000JOL,2013-01-01,470,13.4,2013,1,6.152732694704104,2.5952547069568657,False
Leisure and Hospitality,JTS700000000000000JOL,2013-02-01,520,13.41,2013,2,6.253828811575473,2.596000697293587,False
Leisure and Hospitality,JTS700000000000000JOL,2013-03-01,514,13.43,2013,3,6.2422232654551655,2.5974910105351463,False
Leisure and Hospitality,JTS700000000000000JOL,2013-04-01,478,13.44,2013,4,6.169610732491456,2.5982353350950036,False
Leisure and Hospitality,JTS700000000000000JOL,2013-05-01,469,13.46,2013,5,6.150602768446279,2.599722324216582,False
Leisure and Hospitality,JTS700000000000000JOL,2013-06-01,489,13.47,2013,6,6.192362489474872,2.6004649904222727,False
Leisure and Hospitality,JTS700000000000000JOL,2013-07-01,503,13.51,2013,7,6.220590170099739,2.6034301519721073,False
Leisure and Hospitality,JTS700000000000000JOL,2013-08-01,523,13.53,2013,8,6.259581464064923,2.604909442182697,False
Leisure and Hospitality,JTS700000000000000JOL,2013-09-01,550,13.55,2013,9,6.309918278226516,2.60638654732571,False
Leisure and Hospitality,JTS700000000000000JOL,2013-10-01,540,13.57,2013,10,6.29156913955832,2.6078614738467776,False
Leisure and Hospitality,JTS700000000000000JOL,2013-11-01,543,13.6,2013,11,6.297109319933935,2.6100697927420065,False
Leisure and Hospitality,JTS700000000000000JOL,2013-12-01,585,13.66,2013,12,6.371611847231857,2.614471854142644,False
Leisure and Hospitality,JTS700000000000000JOL,2014-01-01,596,13.69,2014,1,6.39024066706535,2.6166656393003573,False
Leisure and Hospitality,JTS700000000000000JOL,2014-02-01,558,13.73,2014,2,6.324358962381311,2.6195832197798796,False
Leisure and Hospitality,JTS700000000000000JOL,2014-03-01,571,13.75,2014,3,6.3473892096560105,2.6210388241125804,False
Leisure and Hospitality,JTS700000000000000JOL,2014-04-01,662,13.76,2014,4,6.495265555937008,2.6217658325051976,False
Leisure and Hospitality,JTS700000000000000JOL,2014-05-01,710,13.83,2014,5,6.565264970035361,2.626840145676667,False
Leisure and Hospitality,JTS700000000000000JOL,2014-06-01,674,13.9,2014,6,6.513230110912307,2.631888840136646,False
Leisure and Hospitality,JTS700000000000000JOL,2014-07-01,630,13.93,2014,7,6.4457198193855785,2.6340447877917144,False
Leisure and Hospitality,JTS700000000000000JOL,2014-08-01,705,13.98,2014,8,6.558197802812269,2.637627736805664,False
Leisure and Hospitality,JTS700000000000000JOL,2014-09-01,708,14.03,2014,9,6.56244409369372,2.6411978941143697,False
Leisure and Hospitality,JTS700000000000000JOL,2014-10-01,671,14.08,2014,10,6.508769136971682,2.644755350729896,False
Leisure and Hospitality,JTS700000000000000JOL,2014-11-01,631,14.11,2014,11,6.447305862541213,2.6468837658647226,False
Leisure and Hospitality,JTS700000000000000JOL,2014-12-01,707,14.13,2014,12,6.561030665896573,2.6483001966964363,False
Leisure and Hospitality,JTS700000000000000JOL,2015-01-01,802,14.15,2015,1,6.687108607866515,2.649714624089247,False
Leisure and Hospitality,JTS700000000000000JOL,2015-02-01,750,14.17,2015,2,6.620073206530356,2.6511270537025893,False
Leisure and Hospitality,JTS700000000000000JOL,2015-03-01,719,14.22,2015,3,6.577861357721047,2.6546494243750947,False
Leisure and Hospitality,JTS700000000000000JOL,2015-04-01,720,14.26,2015,4,6.579251212010101,2.65745841498615,False
Leisure and Hospitality,JTS700000000000000JOL,2015-05-01,703,14.3,2015,5,6.555356891810665,2.6602595372658615,False
Leisure and Hospitality,JTS700000000000000JOL,2015-06-01,666,14.3,2015,6,6.501289670540389,2.6602595372658615,False
Leisure and Hospitality,JTS700000000000000JOL,2015-07-01,761,14.31,2015,7,6.634633357861686,2.6609585935683597,False
Leisure and Hospitality,JTS700000000000000JOL,2015-08-01,695,14.34,2015,8,6.543911845564792,2.663052835171474,False
Leisure and Hospitality,JTS700000000000000JOL,2015-09-01,705,14.38,2015,9,6.558197802812269,2.6658383522929006,False
Leisure and Hospitality,JTS700000000000000JOL,2015-10-01,785,14.43,2015,10,6.665683717782408,2.6693093727857793,False
Leisure and Hospitality,JTS700000000000000JOL,2015-11-01,764,14.46,2015,11,6.638567789166521,2.671386216730619,False
Leisure and Hospitality,JTS700000000000000JOL,2015-12-01,747,14.52,2015,12,6.616065185132817,2.67552700939665,False
Leisure and Hospitality,JTS700000000000000JOL,2016-01-01,759,14.59,2016,1,6.63200177739563,2.6803363625346943,False
Leisure and Hospitality,JTS700000000000000JOL,2016-02-01,758,14.63,2016,2,6.630683385642372,2.683074215032033,False
Leisure and Hospitality,JTS700000000000000JOL,2016-03-01,827,14.67,2016,3,6.717804695023691,2.6858045921548905,False
Leisure and Hospitality,JTS700000000000000JOL,2016-04-01,763,14.74,2016,4,6.637258031284457,2.6905648867611904,False
Leisure and Hospitality,JTS700000000000000JOL,2016-05-01,743,14.79,2016,5,6.610696044717759,2.6939512767227085,False
Leisure and Hospitality,JTS700000000000000JOL,2016-06-01,794,14.86,2016,6,6.677083461247136,2.698673039289613,False
Leisure and Hospitality,JTS700000000000000JOL,2016-07-01,757,14.92,2016,7,6.6293632534374485,2.702702594775615,False
Leisure and Hospitality,JTS700000000000000JOL,2016-08-01,803,14.98,2016,8,6.688354713946762,2.7067159780890733,False
Leisure and Hospitality,JTS700000000000000JOL,2016-09-01,739,15.02,2016,9,6.6052979209482015,2.7093826463359885,False
Leisure and Hospitality,JTS700000000000000JOL,2016-10-01,760,15.08,2016,10,6.633318433280377,2.71336936257981,False
Leisure and Hospitality,JTS700000000000000JOL,2016-11-01,765,15.12,2016,11,6.639875833826536,2.716018370751387,False
Leisure and Hospitality,JTS700000000000000JOL,2016-12-01,748,15.16,2016,12,6.617402977974478,2.7186603802142257,False
Leisure and Hospitality,JTS700000000000000JOL,2017-01-01,724,15.22,2017,1,6.584791392385716,2.7226103524335397,False
Leisure and Hospitality,JTS700000000000000JOL,2017-02-01,898,15.28,2017,2,6.8001700683022,2.7265447837383743,False
Leisure and Hospitality,JTS700000000000000JOL,2017-03-01,749,15.36,2017,3,6.618738983517219,2.731766727719526,False
Leisure and Hospitality,JTS700000000000000JOL,2017-04-01,843,15.4,2017,4,6.736966958001855,2.7343675094195836,False
Leisure and Hospitality,JTS700000000000000JOL,2017-05-01,843,15.5,2017,5,6.736966958001855,2.740840023925201,False
Leisure and Hospitality,JTS700000000000000JOL,2017-06-01,854,15.47,2017,6,6.74993119378857,2.738902664584975,False
Leisure and Hospitality,JTS700000000000000JOL,2017-07-01,861,15.49,2017,7,6.7580945044277305,2.740194654428777,False
Leisure and Hospitality,JTS700000000000000JOL,2017-08-01,909,15.54,2017,8,6.812345094177479,2.7434173449395014,False
Leisure and Hospitality,JTS700000000000000JOL,2017-09-01,790,15.59,2017,9,6.672032945461067,2.7466296830696852,False
Leisure and Hospitality,JTS700000000000000JOL,2017-10-01,796,15.57,2017,10,6.679599185844383,2.745345985845907,False
Leisure and Hospitality,JTS700000000000000JOL,2017-11-01,877,15.63,2017,11,6.776506992372183,2.749192144433385,False
Leisure and Hospitality,JTS700000000000000JOL,2017-12-01,884,15.71,2017,12,6.784457062637643,2.75429745226753,False
Leisure and Hospitality,JTS700000000000000JOL,2018-01-01,931,15.76,2018,1,6.836259277277067,2.757475084429733,False
Leisure and Hospitality,JTS700000000000000JOL,2018-02-01,901,15.74,2018,2,6.803505257608338,2.756205242989257,False
Leisure and Hospitality,JTS700000000000000JOL,2018-03-01,928,15.84,2018,3,6.833031732786201,2.7625383863862796,False
Leisure and Hospitality,JTS700000000000000JOL,2018-04-01,968,15.88,2018,4,6.875232087276577,2.7650604558189897,False
Leisure and Hospitality,JTS700000000000000JOL,2018-05-01,975,15.87,2018,5,6.882437470997847,2.7644305345383176,False
Leisure and Hospitality,JTS700000000000000JOL,2018-06-01,1061,15.93,2018,6,6.966967138613983,2.768204123921957,False
Leisure and Hospitality,JTS700000000000000JOL,2018-07-01,1019,16.0,2018,7,6.926577033222725,2.772588722239781,False
Leisure and Hospitality,JTS700000000000000JOL,2018-08-01,1007,16.04,2018,8,6.914730892718563,2.7750856024383683,False
Leisure and Hospitality,JTS700000000000000JOL,2018-09-01,1073,16.07,2018,9,6.9782137426306985,2.776954179749421,False
Leisure and Hospitality,JTS700000000000000JOL,2018-10-01,1015,16.14,2018,10,6.922643891475888,2.7813006628418027,False
Leisure and Hospitality,JTS700000000000000JOL,2018-11-01,1023,16.21,2018,11,6.930494765951626,2.785628335747585,False
Leisure and Hospitality,JTS700000000000000JOL,2018-12-01,1075,16.29,2018,12,6.980075940561763,2.790551422613954,False
Leisure and Hospitality,JTS700000000000000JOL,2019-01-01,1121,16.28,2019,1,7.02197642307216,2.7899373605743945,False
Leisure and Hospitality,JTS700000000000000JOL,2019-02-01,998,16.4,2019,2,6.905753276311464,2.797281334830153,False
Leisure and Hospitality,JTS700000000000000JOL,2019-03-01,1005,16.43,2019,3,6.912742820493176,2.799108932049177,False
Leisure and Hospitality,JTS700000000000000JOL,2019-04-01,1024,16.47,2019,4,6.931471805599453,2.8015405441895487,False
Leisure and Hospitality,JTS700000000000000JOL,2019-05-01,1018,16.51,2019,5,6.925595197110468,2.8039662579320366,False
Leisure and Hospitality,JTS700000000000000JOL,2019-06-01,945,16.55,2019,6,6.851184927493743,2.806386101823072,False
Leisure and Hospitality,JTS700000000000000JOL,2019-07-01,959,16.6,2019,7,6.8658910748834385,2.8094026953624978,False
Leisure and Hospitality,JTS700000000000000JOL,2019-08-01,961,16.6,2019,8,6.8679744089702925,2.8094026953624978,False
Leisure and Hospitality,JTS700000000000000JOL,2019-09-01,1025,16.67,2019,9,6.932447891572509,2.813610696762703,False
Leisure and Hospitality,JTS700000000000000JOL,2019-10-01,993,16.68,2019,10,6.900730664045173,2.8142103969306005,False
Leisure and Hospitality,JTS700000000000000JOL,2019-11-01,973,16.75,2019,11,6.880384082186005,2.8183982582710754,False
Leisure and Hospitality,JTS700000000000000JOL,2019-12-01,926,16.76,2019,12,6.8308742346461795,2.818995095053937,False
Leisure and Hospitality,JTS700000000000000JOL,2020-01-01,913,16.84,2020,1,6.816735880594968,2.8237570088141806,False
Leisure and Hospitality,JTS700000000000000JOL,2020-02-01,940,16.92,2020,2,6.84587987526405,2.8284963541780774,False
Leisure and Hospitality,JTS700000000000000JOL,2020-03-01,653,16.95,2020,3,6.481577129276431,2.830267833826459,False
Leisure and Hospitality,JTS700000000000000JOL,2020-04-01,321,18.02,2020,4,5.771441123130016,2.8914822521801917,False
Leisure and Hospitality,JTS700000000000000JOL,2020-05-01,710,17.43,2020,5,6.565264970035361,2.8581928595319295,False
Leisure and Hospitality,JTS700000000000000JOL,2020-06-01,876,17.02,2020,6,6.775366090936392,2.834389123145228,False
Leisure and Hospitality,JTS700000000000000JOL,2020-07-01,781,16.89,2020,7,6.660575149839686,2.826721730819709,False
Leisure and Hospitality,JTS700000000000000JOL,2020-08-01,763,17.01,2020,8,6.637258031284457,2.8338014064077703,False
Leisure and Hospitality,JTS700000000000000JOL,2020-09-01,801,17.06,2020,9,6.68586094706836,2.836736542063533,False
Leisure and Hospitality,JTS700000000000000JOL,2020-10-01,821,17.06,2020,10,6.710523109452428,2.836736542063533,False
Leisure and Hospitality,JTS700000000000000JOL,2020-11-01,845,16.99,2020,11,6.739336627357174,2.8326249356838407,False
Leisure and Hospitality,JTS700000000000000JOL,2020-12-01,799,17.08,2020,12,6.683360945766275,2.837908188360424,False
Leisure and Hospitality,JTS700000000000000JOL,2021-01-01,741,17.2,2021,1,6.608000625296087,2.8449093838194073,False
Leisure and Hospitality,JTS700000000000000JOL,2021-02-01,960,17.46,2021,2,6.866933284461882,2.859912550411456,False
Leisure and Hospitality,JTS700000000000000JOL,2021-03-01,1101,17.54,2021,3,7.00397413672268,2.864483986944037,False
Leisure and Hospitality,JTS700000000000000JOL,2021-04-01,1308,17.81,2021,4,7.176254532017144,2.87976009730157,False
Leisure and Hospitality,JTS700000000000000JOL,2021-05-01,1432,18.11,2021,5,7.266827347520591,2.896464271895322,False
Leisure and Hospitality,JTS700000000000000JOL,2021-06-01,1576,18.41,2021,6,7.362645270417825,2.9128939952449864,False
Leisure and Hospitality,JTS700000000000000JOL,2021-07-01,1787,18.56,2021,7,7.488293515159428,2.9210087273580543,False
Leisure and Hospitality,JTS700000000000000JOL,2021-08-01,1736,18.78,2021,8,7.459338895220296,2.932792473780117,False
Leisure and Hospitality,JTS700000000000000JOL,2021-09-01,1573,18.97,2021,9,7.360739903058278,2.9428587839469227,False
Leisure and Hospitality,JTS700000000000000JOL,2021-10-01,1614,19.24,2021,10,7.3864708488298945,2.9569914452375605,False
Leisure and Hospitality,JTS700000000000000JOL,2021-11-01,1597,19.34,2021,11,7.3758821482150125,2.9621754900251482,False
Leisure and Hospitality,JTS700000000000000JOL,2021-12-01,1690,19.44,2021,12,7.432483807917119,2.967332799032293,False
Leisure and Hospitality,JTS700000000000000JOL,2022-01-01,1607,19.46,2022,1,7.382124365737512,2.968361076757859,False
Leisure and Hospitality,JTS700000000000000JOL,2022-02-01,1699,19.53,2022,2,7.4377951216719325,2.9719517448885875,False
Leisure and Hospitality,JTS700000000000000JOL,2022-03-01,1656,19.67,2022,3,7.412160334945205,2.979094632400968,False
Leisure and Hospitality,JTS700000000000000JOL,2022-04-01,1625,19.84,2022,4,7.393263094763838,2.987700101856727,False
Leisure and Hospitality,JTS700000000000000JOL,2022-05-01,1606,20.04,2022,5,7.381501894506707,2.997730276216664,False
Leisure and Hospitality,JTS700000000000000JOL,2022-06-01,1576,20.07,2022,6,7.362645270417825,2.9992261628082466,False
Leisure and Hospitality,JTS700000000000000JOL,2022-07-01,1622,20.21,2022,7,7.3914152346753585,3.00617753141553,False
Leisure and Hospitality,JTS700000000000000JOL,2022-08-01,1467,20.33,2022,8,7.2909747781429814,3.012097627640255,False
Leisure and Hospitality,JTS700000000000000JOL,2022-09-01,1497,20.43,2022,9,7.311218384419629,3.0170044088295307,False
Leisure and Hospitality,JTS700000000000000JOL,2022-10-01,1547,20.51,2022,10,7.344072850573066,3.0209125720842893,False
Leisure and Hospitality,JTS700000000000000JOL,2022-11-01,1530,20.62,2022,11,7.333023014386481,3.026261478588814,True
