industry,series_id,date,openings_thousands,avg_hourly_earnings,year,month,log_openings,log_wage,post_chatgpt,residual,fitted
Professional and Business Services,JTS540099000000000JOL,2016-09-01,1204,30.97,2016,9,7.093404625868766,3.4330189939851112,False,0.13498172079758675,6.958422905071179
Professional and Business Services,JTS540099000000000JOL,2016-10-01,985,31.14,2016,10,6.892641641172089,3.4384931664058525,False,-0.0756809977643158,6.968322638936405
Professional and Business Services,JTS540099000000000JOL,2016-11-01,1227,31.12,2016,11,7.112327444710911,3.4378506993101907,False,0.14516667149143547,6.967160773219476
Professional and Business Services,JTS540099000000000JOL,2016-12-01,1081,31.16,2016,12,6.985641817639208,3.439135221002548,False,0.01615805896712441,6.969483758672084
Professional and Business Services,JTS540099000000000JOL,2017-01-01,984,31.24,2017,1,6.891625897052253,3.441699324971485,False,-0.08249489986858283,6.974120796920836
Professional and Business Services,JTS540099000000000JOL,2017-02-01,986,31.36,2017,2,6.893656354602635,3.445533195482207,False,-0.08739778215712768,6.981054136759763
Professional and Business Services,JTS540099000000000JOL,2017-03-01,1009,31.51,2017,3,6.9167150203536085,3.4503049557691834,False,-0.07296857731438955,6.989683597667998
Professional and Business Services,JTS540099000000000JOL,2017-04-01,1047,31.57,2017,4,6.953684210870537,3.4522073025699003,False,-0.039439674314730944,6.993123885185268
Professional and Business Services,JTS540099000000000JOL,2017-05-01,1010,31.52,2017,5,6.917705609835305,3.4506222649896783,False,-0.07255182376522118,6.990257433600526
Professional and Business Services,JTS540099000000000JOL,2017-06-01,1237,31.53,2017,6,7.120444372392488,3.4509394735569696,False,0.12961328488510748,6.990831087507381
Professional and Business Services,JTS540099000000000JOL,2017-07-01,1131,31.62,2017,7,7.030857476116121,3.453789831781326,False,0.03487167559042614,6.995985800525695
Professional and Business Services,JTS540099000000000JOL,2017-08-01,1110,31.66,2017,8,7.01211529430638,3.4550540544528663,False,0.013843217968982913,6.998272076337397
Professional and Business Services,JTS540099000000000JOL,2017-09-01,1113,31.85,2017,9,7.014814351275545,3.4610373820181723,False,0.005721762544244058,7.009092588731301
Professional and Business Services,JTS540099000000000JOL,2017-10-01,1323,31.84,2017,10,7.187657164114956,3.460723360976182,False,0.17913246482973832,7.008524699285218
Professional and Business Services,JTS540099000000000JOL,2017-11-01,1034,31.89,2017,11,6.941190055068375,3.4622924810219664,False,-0.07017230983310796,7.011362364901483
Professional and Business Services,JTS540099000000000JOL,2017-12-01,971,31.97,2017,12,6.878326468291325,3.4647979630717503,False,-0.13756692040527696,7.015893388696602
Professional and Business Services,JTS540099000000000JOL,2018-01-01,1118,32.15,2018,1,7.0192966537150445,3.470412450683628,False,-0.006750221001946777,7.026046874716991
Professional and Business Services,JTS540099000000000JOL,2018-02-01,1108,32.11,2018,2,7.010311867307229,3.4691675081014224,False,-0.013483598558512888,7.023795465865742
Professional and Business Services,JTS540099000000000JOL,2018-03-01,1185,32.22,2018,3,7.077498053569231,3.472587377748828,False,0.047517945211264845,7.029980108357966
Professional and Business Services,JTS540099000000000JOL,2018-04-01,1196,32.28,2018,4,7.086737934510577,3.474447843401748,False,0.05339327834269625,7.0333446561678805
Professional and Business Services,JTS540099000000000JOL,2018-05-01,1239,32.39,2018,5,7.122059881629142,3.477849733183238,False,0.08256309854834587,7.039496783080796
Professional and Business Services,JTS540099000000000JOL,2018-06-01,1268,32.48,2018,6,7.145196134997171,3.480624515293477,False,0.10068131406260328,7.044514820934568
Professional and Business Services,JTS540099000000000JOL,2018-07-01,1253,32.6,2018,7,7.133295954896068,3.484312288372662,False,0.08211200313526845,7.0511839517608
Professional and Business Services,JTS540099000000000JOL,2018-08-01,1331,32.79,2018,8,7.193685818395112,3.4901235908565567,False,0.13199245195403897,7.061693366441073
Professional and Business Services,JTS540099000000000JOL,2018-09-01,1342,32.84,2018,9,7.201916317531627,3.491647284584228,False,0.13746743642336856,7.064448881108259
Professional and Business Services,JTS540099000000000JOL,2018-10-01,1344,32.87,2018,10,7.203405521083095,3.492560387676128,False,0.13730534423430107,7.066100176848794
Professional and Business Services,JTS540099000000000JOL,2018-11-01,1343,32.93,2018,11,7.202661196523238,3.494384096388273,False,0.13326294473081823,7.069398251792419
Professional and Business Services,JTS540099000000000JOL,2018-12-01,1351,33.06,2018,12,7.208600337960199,3.498324092392878,False,0.13207682432402557,7.0765235136361735
Professional and Business Services,JTS540099000000000JOL,2019-01-01,1391,33.08,2019,1,7.237778191923443,3.4989288701554906,False,0.1601609716157757,7.077617220307667
Professional and Business Services,JTS540099000000000JOL,2019-02-01,1387,33.22,2019,2,7.234898420314831,3.503152104185149,False,0.1496437180773338,7.085254702237497
Professional and Business Services,JTS540099000000000JOL,2019-03-01,1347,33.31,2019,3,7.205635176410364,3.5058576522055884,False,0.11548764228827846,7.090147534122085
Professional and Business Services,JTS540099000000000JOL,2019-04-01,1169,33.41,2019,4,7.063903961472068,3.508855256368665,False,-0.03166457169186465,7.095568533163933
Professional and Business Services,JTS540099000000000JOL,2019-05-01,1277,33.51,2019,5,7.152268856032539,3.511843901749219,False,0.05129552528259662,7.100973330749943
Professional and Business Services,JTS540099000000000JOL,2019-06-01,1279,33.64,2019,6,7.153833801578843,3.5157158351047477,False,0.045858296469468485,7.1079755051093745
Professional and Business Services,JTS540099000000000JOL,2019-07-01,1252,33.76,2019,7,7.132497551660044,3.5192766697277564,False,0.018082476804509362,7.114415074855534
Professional and Business Services,JTS540099000000000JOL,2019-08-01,1282,33.86,2019,8,7.156176637480615,3.522234376704989,False,0.03641271540664537,7.11976392207397
Professional and Business Services,JTS540099000000000JOL,2019-09-01,1241,33.96,2019,9,7.123672785204607,3.5251833614431467,False,-0.00142421040752172,7.125096995612129
Professional and Business Services,JTS540099000000000JOL,2019-10-01,1205,34.06,2019,10,7.094234845924755,3.5281236752345424,False,-0.03617954230452636,7.130414388229282
Professional and Business Services,JTS540099000000000JOL,2019-11-01,1202,34.17,2019,11,7.091742115095153,3.5313480661272005,False,-0.04450340325962898,7.136245518354782
Professional and Business Services,JTS540099000000000JOL,2019-12-01,1237,34.27,2019,12,7.120444372392488,3.534270335886517,False,-0.02108590695922974,7.141530279351718
Professional and Business Services,JTS540099000000000JOL,2020-01-01,1293,34.3,2020,1,7.164720378771857,3.535145354171894,False,0.02160767791664142,7.143112700855216
Professional and Business Services,JTS540099000000000JOL,2020-02-01,1288,34.44,2020,2,7.160845906664299,3.53921867955953,False,0.010366825252402734,7.150479081411897
Professional and Business Services,JTS540099000000000JOL,2020-03-01,1095,34.45,2020,3,6.9985096422506015,3.539508997459668,False,-0.152494462804464,7.1510041050550655
Professional and Business Services,JTS540099000000000JOL,2020-04-01,817,35.75,2020,4,6.705639094860003,3.5765502691400166,False,-0.5123520729838722,7.217991167843875
Professional and Business Services,JTS540099000000000JOL,2020-05-01,1001,35.45,2020,5,6.90875477931522,3.5681232529781366,False,-0.29399660233476865,7.202751381649989
Professional and Business Services,JTS540099000000000JOL,2020-06-01,1079,35.24,2020,6,6.983789965258135,3.562181801067979,False,-0.2082166337721585,7.192006599030293
Professional and Business Services,JTS540099000000000JOL,2020-07-01,1149,35.08,2020,7,7.046647277848756,3.5576311675039825,False,-0.1371297555523956,7.183777033401151
Professional and Business Services,JTS540099000000000JOL,2020-08-01,1152,35.21,2020,8,7.049254841255837,3.5613301331669613,False,-0.1412115641317273,7.190466405387564
Professional and Business Services,JTS540099000000000JOL,2020-09-01,1262,35.36,2020,9,7.140453043101158,3.5655812377694427,False,-0.0577012465843767,7.198154289685535
Professional and Business Services,JTS540099000000000JOL,2020-10-01,1259,35.3,2020,10,7.138073034044347,3.563882963939251,False,-0.0570100226479644,7.195083056692312
Professional and Business Services,JTS540099000000000JOL,2020-11-01,1343,35.31,2020,11,7.202661196523238,3.564166209940295,False,0.007065905320718713,7.195595291202519
Professional and Business Services,JTS540099000000000JOL,2020-12-01,1448,35.47,2020,12,7.277938572945661,3.5686872687855304,False,0.0741672003345144,7.203771372611147
Professional and Business Services,JTS540099000000000JOL,2021-01-01,1436,35.51,2021,1,7.269616749608169,3.5698143469549963,False,0.06380711932710614,7.205809630281063
Professional and Business Services,JTS540099000000000JOL,2021-02-01,1474,35.8,2021,2,7.295735072749282,3.5779478934066544,False,0.07521637978930418,7.220518692959978
Professional and Business Services,JTS540099000000000JOL,2021-03-01,1564,35.73,2021,3,7.355001921105257,3.5759906720353185,False,0.13802275324648772,7.216979167858769
Professional and Business Services,JTS540099000000000JOL,2021-04-01,1729,35.99,2021,4,7.455298485683291,3.5832411220909397,False,0.22520728545926527,7.230091200224026
Professional and Business Services,JTS540099000000000JOL,2021-05-01,1876,36.25,2021,5,7.53689712956617,3.590439381300684,False,0.29378828119511535,7.243108848371055
Professional and Business Services,JTS540099000000000JOL,2021-06-01,1925,36.61,2021,6,7.562681246721884,3.600321427132145,False,0.3017012725885584,7.260979974133326
Professional and Business Services,JTS540099000000000JOL,2021-07-01,2078,36.72,2021,7,7.639161171659173,3.6033215657522897,False,0.372755615060508,7.266405556598665
Professional and Business Services,JTS540099000000000JOL,2021-08-01,2056,36.89,2021,8,7.628517626575055,3.607940511608584,False,0.3537589653971587,7.274758661177897
Professional and Business Services,JTS540099000000000JOL,2021-09-01,1957,37.09,2021,9,7.579167967396076,3.6133473915014993,False,0.2946312671161788,7.284536700279897
Professional and Business Services,JTS540099000000000JOL,2021-10-01,2105,37.31,2021,10,7.652070746116482,3.6192613872330655,False,0.35683891617629815,7.2952318299401835
Professional and Business Services,JTS540099000000000JOL,2021-11-01,2039,37.38,2021,11,7.620214770574455,3.6211358020274167,False,0.32159316658426107,7.298621603990194
Professional and Business Services,JTS540099000000000JOL,2021-12-01,2088,37.64,2021,12,7.643961949002529,3.6280673147171782,False,0.3328050929892026,7.311156856013326
Professional and Business Services,JTS540099000000000JOL,2022-01-01,2089,37.88,2022,1,7.644440761556566,3.6344232683178777,False,0.3217895198588865,7.322651241697679
Professional and Business Services,JTS540099000000000JOL,2022-02-01,2368,38.02,2022,2,7.769800996003896,3.6381123370602833,False,0.4404782803457028,7.3293227156581935
Professional and Business Services,JTS540099000000000JOL,2022-03-01,2464,38.25,2022,3,7.80954132465341,3.644143560272545,False,0.46931148000948486,7.340229844643925
Professional and Business Services,JTS540099000000000JOL,2022-04-01,2317,38.51,2022,4,7.748028524432376,3.6509179478268177,False,0.39554757976224586,7.3524809446701305
Professional and Business Services,JTS540099000000000JOL,2022-05-01,2239,38.64,2022,5,7.713784616598755,3.654288009344317,False,0.3552091046464039,7.358575511952351
Professional and Business Services,JTS540099000000000JOL,2022-06-01,2282,38.74,2022,6,7.732807530422021,3.65687265797885,False,0.36955782634520506,7.363249704076816
Professional and Business Services,JTS540099000000000JOL,2022-07-01,2113,38.92,2022,7,7.655864017616056,3.661508257317805,False,0.28423109207044117,7.371632925545615
Professional and Business Services,JTS540099000000000JOL,2022-08-01,1779,39.0,2022,8,7.483806687665835,3.6635616461296463,False,0.10846032359533098,7.375346364070504
Professional and Business Services,JTS540099000000000JOL,2022-09-01,2131,39.08,2022,9,7.664346632098617,3.6656108271745818,False,0.28529443901372886,7.379052193084888
Professional and Business Services,JTS540099000000000JOL,2022-10-01,1778,39.24,2022,10,7.48324441607385,3.6696966346971625,False,0.096803269191156,7.386441146882694
Professional and Business Services,JTS540099000000000JOL,2022-11-01,2117,39.39,2022,11,7.6577552711348655,3.673511976982815,True,0.2644142916693326,7.393340979465533
Professional and Business Services,JTS540099000000000JOL,2022-12-01,2114,39.53,2022,12,7.656337166430183,3.677059877308594,True,0.2565800081697551,7.399757158260428
Professional and Business Services,JTS540099000000000JOL,2023-01-01,2019,39.68,2023,1,7.610357618312838,3.680847282416672,True,0.20375115028867263,7.406606468024165
Professional and Business Services,JTS540099000000000JOL,2023-02-01,1844,39.85,2023,2,7.519692404116539,3.685122405236224,True,0.10535461619562358,7.414337787920916
Professional and Business Services,JTS540099000000000JOL,2023-03-01,1825,40.01,2023,3,7.509335266016592,3.689129422869144,True,0.08775101139527308,7.421584254621319
Professional and Business Services,JTS540099000000000JOL,2023-04-01,1808,40.26,2023,4,7.4999765409521215,3.695358420211645,True,0.06712749392047979,7.432849047031642
Professional and Business Services,JTS540099000000000JOL,2023-05-01,1651,40.3,2023,5,7.409136443920128,3.696351468952637,True,-0.02550847607557305,7.434644919995701
Professional and Business Services,JTS540099000000000JOL,2023-06-01,1527,40.51,2023,6,7.331060305218632,3.701548857214599,True,-0.11298380001148445,7.444044105230116
Professional and Business Services,JTS540099000000000JOL,2023-07-01,1254,40.75,2023,7,7.134093721192866,3.707455839686872,True,-0.3206328306113635,7.45472655180423
Professional and Business Services,JTS540099000000000JOL,2023-08-01,1561,40.71,2023,8,7.353081920515432,3.706473762514888,True,-0.09986859979207097,7.452950520307503
Professional and Business Services,JTS540099000000000JOL,2023-09-01,1499,40.78,2023,9,7.312553498102598,3.708191765146309,True,-0.14350393362888259,7.45605743173148
Professional and Business Services,JTS540099000000000JOL,2023-10-01,1478,40.9,2023,10,7.298445101508147,3.711130063048756,True,-0.16292607721836028,7.461371178726507
Professional and Business Services,JTS540099000000000JOL,2023-11-01,1329,41.03,2023,11,7.192182058713246,3.714303506454095,True,-0.27492811446476484,7.4671101731780105
Professional and Business Services,JTS540099000000000JOL,2023-12-01,1375,41.18,2023,12,7.226209010100671,3.717952701599643,True,-0.24750052787380206,7.473709537974473
Professional and Business Services,JTS540099000000000JOL,2024-01-01,1438,41.41,2024,1,7.271008538280992,3.723522397557476,True,-0.21277348251916717,7.4837820208001595
Professional and Business Services,JTS540099000000000JOL,2024-02-01,1424,41.47,2024,2,7.261225091971921,3.7249702742582897,True,-0.22517533265370204,7.486400424625623
Professional and Business Services,JTS540099000000000JOL,2024-03-01,1311,41.68,2024,3,7.1785454837637,3.7300213974451113,True,-0.3169896139095867,7.495535097673287
Professional and Business Services,JTS540099000000000JOL,2024-04-01,1232,41.84,2024,4,7.116394144093465,3.733852819756668,True,-0.38606986598783966,7.5024640100813045
Professional and Business Services,JTS540099000000000JOL,2024-05-01,1325,41.99,2024,5,7.1891677384203225,3.737431494696102,True,-0.3197681046190217,7.508935843039344
Professional and Business Services,JTS540099000000000JOL,2024-06-01,1097,42.19,2024,6,7.00033446027523,3.7421832261362473,True,-0.5171946226259472,7.517529082901177
Professional and Business Services,JTS540099000000000JOL,2024-07-01,1302,42.23,2024,7,7.171656822768514,3.743130868945852,True,-0.3475860190158935,7.519242841784408
Professional and Business Services,JTS540099000000000JOL,2024-08-01,1308,42.43,2024,8,7.176254532017144,3.747855659214234,True,-0.3515328280306571,7.527787360047801
Professional and Business Services,JTS540099000000000JOL,2024-09-01,1230,42.7,2024,9,7.114769448366463,3.754198920234579,True,-0.4244893435458419,7.539258791912305
Professional and Business Services,JTS540099000000000JOL,2024-10-01,1253,42.91,2024,10,7.133295954896068,3.759104899003433,True,-0.4148350245228034,7.548130979418872
Professional and Business Services,JTS540099000000000JOL,2024-11-01,1508,43.13,2024,11,7.318539548567902,3.764218810659752,True,-0.23883965332493062,7.557379201892832
Professional and Business Services,JTS540099000000000JOL,2024-12-01,1295,43.31,2024,12,7.166265974133638,3.768383555226536,True,-0.3986449347751426,7.5649109089087805
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-01-01,666,26.46,2012,1,6.501289670540389,3.2756341586868096,False,-0.2575739619044439,6.758863632444833
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-02-01,647,26.46,2012,2,6.472346294500901,3.2756341586868096,False,-0.2865173379439323,6.758863632444833
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-03-01,696,26.57,2012,3,6.54534966033442,3.279782759771722,False,-0.22081544401108122,6.766165104345501
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-04-01,634,26.59,2012,4,6.452048954437226,3.2805352052549286,False,-0.3154404419864889,6.767489396423715
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-05-01,624,26.65,2012,5,6.436150368369428,3.2827891506118534,False,-0.3353059360197399,6.771456304389168
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-06-01,633,26.68,2012,6,6.450470422144176,3.283914221047423,False,-0.32296598831049383,6.77343641045467
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-07-01,671,26.7,2012,7,6.508769136971682,3.284663565406204,False,-0.26598610763155506,6.774755244603237
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-08-01,744,26.77,2012,8,6.612041034833092,3.2872818575322613,False,-0.16732236225211583,6.779363397085207
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-09-01,774,26.88,2012,9,6.651571873589727,3.2913825156549485,False,-0.13500861654545648,6.786580490135184
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-10-01,547,26.94,2012,10,6.304448802421981,3.293612170982218,False,-0.48605584561294357,6.790504648034925
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-11-01,683,27.07,2012,11,6.52649485957079,3.29842610362621,False,-0.2724822333226289,6.798977092893419
"Trade, Transportation, Utilities",JTS400000000000000JOL,2012-12-01,802,27.34,2012,12,6.687108607866515,3.308350831295804,False,-0.12933584781212382,6.8164444556786385
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-01-01,745,27.17,2013,1,6.61338421837956,3.3021134234382563,False,-0.1920824987137726,6.805466717093332
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-02-01,648,27.21,2013,2,6.473890696352274,3.303584552795155,False,-0.3341651850019227,6.808055881354197
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-03-01,734,27.41,2013,3,6.598509028614515,3.3109079103146946,False,-0.22243584545144834,6.8209448740659635
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-04-01,796,27.45,2013,4,6.679599185844383,3.31236616795554,False,-0.143912198466996,6.823511384311379
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-05-01,817,27.48,2013,5,6.705639094860003,3.3134584673541485,False,-0.11979471901324867,6.825433813873252
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-06-01,894,27.63,2013,6,6.795705775173514,3.318902138935325,False,-0.03930881406784348,6.835014589241357
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-07-01,727,27.61,2013,7,6.588926477533519,3.3181780259420632,False,-0.2448136843611266,6.833740161894646
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-08-01,766,27.54,2013,8,6.641182169740591,3.315639493300509,False,-0.1880902150957482,6.829272384836339
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-09-01,810,27.75,2013,9,6.697034247666484,3.323235840192444,False,-0.14560758683347785,6.842641834499962
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-10-01,779,27.7,2013,10,6.658011045870748,3.3214324131932926,False,-0.18145678580520297,6.839467831675951
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-11-01,800,27.8,2013,11,6.684611727667927,3.3250360206965914,False,-0.16119839587649487,6.845810123544422
"Trade, Transportation, Utilities",JTS400000000000000JOL,2013-12-01,825,27.8,2013,12,6.715383386334681,3.3250360206965914,False,-0.13042673720974118,6.845810123544422
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-01-01,816,27.82,2014,1,6.704414354964107,3.325755186495297,False,-0.14266148894332265,6.8470758439074295
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-02-01,878,27.9,2014,2,6.777646593635117,3.32862668882732,False,-0.07448304868793265,6.8521296423230496
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-03-01,942,27.89,2014,3,6.848005274576363,3.3282682016393976,False,-0.003493435999866179,6.851498710576229
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-04-01,955,27.94,2014,4,6.86171134048073,3.330059353828816,False,0.007060230550314905,6.8546511099304155
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-05-01,937,27.95,2014,5,6.842683282238422,3.3304171996011083,False,-0.01259763055751062,6.855280912795933
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-06-01,953,27.88,2014,6,6.859614903654202,3.327909585892323,False,0.008747351086855204,6.850867552567347
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-07-01,937,27.87,2014,7,6.842683282238422,3.327550841493857,False,-0.007552885895639072,6.850236168134061
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-08-01,1180,28.06,2014,8,7.07326971745971,3.334345074674314,False,0.21107580703172069,6.862193910427989
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-09-01,921,27.96,2014,9,6.825460036255307,3.3307749173656096,False,-0.030450454114467895,6.855910490369775
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-10-01,946,27.94,2014,10,6.852242569051878,3.330059353828816,False,-0.0024085408785374796,6.8546511099304155
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-11-01,880,28.18,2014,11,6.779921907472252,3.3386125064705343,False,-0.08978261501758045,6.869704522489832
"Trade, Transportation, Utilities",JTS400000000000000JOL,2014-12-01,911,28.14,2014,12,6.814542897259958,3.337192051686243,False,-0.052661647410509715,6.867204544670468
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-01-01,976,28.2,2015,1,6.883462586413092,3.339321977944068,False,0.012509405418307473,6.870953180994785
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-02-01,1061,28.32,2015,2,6.966967138613983,3.343568268825519,False,0.08854055323097398,6.878426585383009
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-03-01,908,28.26,2015,3,6.811244378601294,3.3414473772563813,False,-0.06344947136573609,6.87469384996703
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-04-01,987,28.36,2015,4,6.894670039433482,3.344979701663927,False,0.01375935471231493,6.880910684721167
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-05-01,1005,28.59,2015,5,6.912742820493176,3.3530570063342204,False,0.01761620807103892,6.895126612422137
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-06-01,958,28.51,2015,6,6.86484777797086,3.3502549029245805,False,-0.025347177034838353,6.890194955005699
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-07-01,1257,28.53,2015,7,7.136483208590247,3.3509561652254085,False,0.24505404309294132,6.891429165497306
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-08-01,1034,28.66,2015,8,6.941190055068375,3.3555024224000256,False,0.0417595492796643,6.899430505788711
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-09-01,1050,28.62,2015,9,6.956545443151569,3.3541057741283047,False,0.0595730160988861,6.896972427052683
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-10-01,1080,28.76,2015,10,6.984716320118266,3.358985532852846,False,0.07915559535268546,6.90556072476558
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-11-01,1025,28.75,2015,11,6.932447891572509,3.3586377672433594,False,0.027499228746294513,6.9049486628262144
"Trade, Transportation, Utilities",JTS400000000000000JOL,2015-12-01,1050,28.73,2015,12,6.956545443151569,3.3579418729911983,False,0.052821543136719384,6.90372390001485
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-01-01,1065,28.88,2016,1,6.970730078143525,3.3631493140246254,False,0.05784116476592338,6.912888913377602
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-02-01,1080,28.91,2016,2,6.984716320118266,3.364187556028255,False,0.0700001173338416,6.914716202784424
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-03-01,1063,29.21,2016,3,6.968850378341948,3.374511116399649,False,0.0359648735629996,6.932885504778948
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-04-01,1095,29.31,2016,4,6.9985096422506015,3.377928754722801,False,0.059609148401268186,6.938900493849333
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-05-01,1081,29.33,2016,5,6.985641817639208,3.3786108829893595,False,0.045540788894137485,6.940101028745071
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-06-01,1077,29.34,2016,6,6.981934677156389,3.3789517727148355,False,0.041233687918408535,6.94070098923798
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-07-01,1060,29.54,2016,7,6.966024187106113,3.3857452771032337,False,0.013366738236633147,6.95265744886948
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-08-01,1013,29.5,2016,8,6.920671504248683,3.3843902633457743,False,-0.02960114196741781,6.950272646216101
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-09-01,1032,29.51,2016,9,6.939253946041508,3.3847291889548483,False,-0.011615203853886591,6.950869149895395
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-10-01,1012,29.74,2016,10,6.919683849847411,3.392492941032009,False,-0.04484938017400353,6.964533230021415
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-11-01,981,29.58,2016,11,6.888572459565364,3.387098457282653,False,-0.06646656488931768,6.955039024454682
"Trade, Transportation, Utilities",JTS400000000000000JOL,2016-12-01,1071,29.7,2016,12,6.976348070447749,3.391147045808654,False,0.014183594604774363,6.962164475842974
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-01-01,981,29.8,2017,1,6.888572459565364,3.3945083935113587,False,-0.0795079347516543,6.968080394317019
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-02-01,1037,29.82,2017,2,6.944087208229528,3.3951793093365925,False,-0.025173987264897058,6.9692611954944255
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-03-01,1097,29.78,2017,3,7.00033446027523,3.393837027255863,False,0.033435659885713065,6.966898800389517
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-04-01,1018,29.86,2017,4,6.925595197110468,3.3965197921110444,False,-0.04602522673844689,6.971620423848915
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-05-01,1052,29.84,2017,5,6.958448393297656,3.3958497753355603,False,-0.01199281168710531,6.970441204984762
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-06-01,1107,29.87,2017,6,7.009408932708637,3.396854632228018,False,0.03719919558152096,6.972209737127116
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-07-01,1141,29.94,2017,7,7.039660349862076,3.3991953789914824,False,0.0633309356751024,6.976329414186973
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-08-01,1255,29.88,2017,8,7.134890851565884,3.3971893602646164,False,0.16209199842024358,6.97279885314564
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-09-01,1205,29.99,2017,9,7.094234845924755,3.4008639927609177,False,0.11496869805304488,6.97926614787171
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-10-01,1170,29.91,2017,10,7.064759027791802,3.398192872641857,False,0.09019400882919815,6.974565018962604
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-11-01,1279,30.03,2017,11,7.153833801578843,3.402196881995239,False,0.1722217898624514,6.981612011716392
"Trade, Transportation, Utilities",JTS400000000000000JOL,2017-12-01,1407,30.11,2017,12,7.249215057114389,3.4048573424936426,False,0.2629206772516426,6.986294379862747
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-01-01,1374,30.07,2018,1,7.2254814727822945,3.4035279970004377,False,0.24152671983624785,6.983954752946047
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-02-01,1302,30.12,2018,2,7.171656822768514,3.405189402931693,False,0.18477802181824377,6.9868788009502705
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-03-01,1406,30.14,2018,3,7.24850407237061,3.4058531931983493,False,0.26045701111265185,6.988047061257958
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-04-01,1511,30.13,2018,4,7.32052696227274,3.40552135314221,False,0.33306393423364966,6.98746302803909
"Trade, Transportation, Utilities",JTS400000000000000JOL,2018-05-01,1491,30.29,2018,5,7.307202314764738,3.410817625039146,False,0.3104179324565157,6.996784382308222
